//X,Y,Z,Normal_change_rate_(0.006)
-0.0114848,0.0659602,0.0076647,0.027561
0.0178976,0.06655,0.00750993,0.220259
0.0178584,0.067496,0.00756423,0.157846
0.0792384,0.0727329,0.00787842,0.001621
0.0181409,0.0778221,0.00758474,0.00436
0.037592,0.0769139,0.00760385,0.113223
0.045152,0.076993,0.0074125,0.003908
0.0356392,0.0797763,0.00768027,0.109597
0.0357132,0.0819528,0.00770043,0.050882
-0.0125003,0.0840451,0.00909237,0.023566
0.033968,0.0856227,0.00783817,0.023602
0.0244502,0.0858938,0.00893481,0.023922
-0.026855,0.0881201,0.00760994,0.005092
-0.0225938,0.0881829,0.0076308,0.014426
-0.0280663,0.0884806,0.00758914,0.00522
-0.0244976,0.088425,0.00764529,0.003614
0.0840268,0.089666,0.00881194,0.007592
-0.0365004,0.090529,0.00756825,0.008317
-0.0822095,0.0918609,0.00888616,0.006133
-0.0827891,0.0928055,0.00775385,0.006158
-0.0457672,0.0943882,0.00755195,0.004772
0.065277,0.0945618,0.0074125,0.001601
-0.0494327,0.098275,0.00765497,0.015337
-0.0497843,0.099381,0.00768004,0.015062
0.080951,0.10262,0.0077487,0.011242
0.0693453,0.103688,0.00785272,0.018028
-0.0765991,0.106333,0.00752991,0.005408
0.0760415,0.106422,0.00758892,0.010766
0.0380254,0.106431,0.00780003,0.110333
-0.0520474,0.107976,0.00743822,0.00898
0.0382443,0.10783,0.00753652,0.10443
0.0361997,0.107761,0.00760812,0.158322
-0.0747712,0.108113,0.0075171,0.006571
0.0351039,0.108289,0.00788599,0.131331
0.0351552,0.109642,0.00746748,0.158662
-0.0726458,0.109786,0.0075489,0.004097
-0.0542697,0.111659,0.00756425,0.002785
-0.0704879,0.111618,0.00758284,0.003976
-0.0558947,0.113317,0.00775573,0.001724
-0.0662058,0.114176,0.00757967,0.002823
-0.0625704,0.115026,0.00770383,0.003644
-0.0581094,0.115445,0.0075638,0.003789
-0.0602194,0.115866,0.00755519,0.005895
0.0397165,0.117747,0.00755472,0.145347
0.0400683,0.119276,0.00763012,0.153951
0.0356356,0.121386,0.00765271,0.159448
0.0399298,0.121119,0.00759162,0.162753
-0.0625697,0.14410301,0.00752447,0.16878
-0.10005,0.14617699,0.00762697,0.104707
-0.101893,0.146404,0.00759504,0.131899
-0.0520634,0.147378,0.00749221,0.161163
-0.0539954,0.149462,0.00749157,0.144265
-0.101121,0.150438,0.0078277,0.10705
-0.0693615,0.150351,0.00773847,0.027197
-0.0601541,0.151706,0.00764237,0.06235
-0.102712,0.15524399,0.00774694,0.176854
-0.094757,0.156077,0.0076925,0.034427
-0.102723,0.15816499,0.00778953,0.122239
-0.101393,0.158136,0.00781145,0.159322
-0.0538405,0.164206,0.00741688,0.054724
-0.0792896,0.165547,0.00750607,0.04077
-0.0602363,0.167483,0.00757335,0.026503
-0.0580379,0.16708,0.00776851,0.037378
-0.0864234,0.177697,0.00765339,0.035091
-0.090123,0.179792,0.00774361,0.109814
0.0342369,0.0531387,0.00837526,0.072333
0.0326665,0.0543531,0.00883591,0.054151
0.0314603,0.0545078,0.00797915,0.060634
0.0408496,0.0536666,0.00884977,0.038014
0.042537,0.0542691,0.00870798,0.030791
0.0540926,0.0551685,0.00818906,0.005543
-0.060548,0.0552378,0.00813441,0.004158
-0.0306405,0.0563988,0.0089856,0.05785
0.046186,0.0549671,0.00893454,0.011618
-0.030273,0.0557902,0.00787917,0.039707
0.0293315,0.0567861,0.00846987,0.058109
0.0681173,0.0563465,0.0088425,0.002328
-0.0676615,0.0570239,0.00831641,0.004733
-0.0205592,0.0563695,0.0083689,0.06329
-0.0188851,0.0562295,0.00868891,0.037477
-0.071377,0.0587173,0.00836244,0.003751
-0.0146221,0.0601586,0.00834974,0.036664
0.0226773,0.0594539,0.00822642,0.129059
0.0244393,0.0599738,0.00800364,0.15281
0.010973,0.0598825,0.00906812,0.26809
0.0259941,0.0595138,0.00791369,0.124784
0.0244936,0.0620589,0.00792921,0.19127
-0.0759679,0.0625846,0.00865246,0.004988
-0.0122325,0.0624673,0.00816066,0.018108
-0.0116371,0.0650012,0.00787917,0.025077
0.0142679,0.0656172,0.00839006,0.078183
0.0189825,0.0660613,0.00876388,0.191966
-0.010522,0.0679846,0.008223,0.023638
0.078141,0.0699785,0.00887249,0.002076
0.0173722,0.0718,0.0079375,0.008746
0.0174966,0.073725,0.00822949,0.00622
0.0800487,0.0742585,0.00853854,0.002475
0.0367781,0.0768598,0.00789655,0.127365
-0.0110242,0.0777183,0.00873086,0.014112
0.042527,0.0769952,0.0077625,0.054208
0.046027,0.0769684,0.0077625,0.003037
0.0548264,0.0796833,0.00869584,0.002361
-0.0831144,0.0808417,0.00798203,0.008504
-0.083569,0.0824443,0.00848328,0.007986
0.0832686,0.0840746,0.00879005,0.005405
0.0601311,0.0841887,0.00898313,0.002739
-0.08376,0.0842661,0.00851008,0.008921
0.0344892,0.0859454,0.00871974,0.025334
-0.0203952,0.0865348,0.0078837,0.024259
0.0275937,0.0870303,0.00784441,0.032064
-0.0831118,0.0872455,0.00804771,0.006755
-0.0831987,0.0896549,0.00802065,0.007519
-0.0326853,0.0890783,0.00821941,0.004841
-0.0367127,0.0895745,0.00852394,0.010963
-0.038323,0.0908332,0.00770546,0.008307
-0.0407455,0.0909973,0.00833603,0.008556
0.0643841,0.0916567,0.00873541,0.001367
-0.0146238,0.0915859,0.00823217,0.04924
-0.0426961,0.091557,0.00884025,0.007335
-0.0447511,0.0933504,0.00807142,0.005361
-0.0816923,0.0934909,0.0086195,0.007158
-0.0812208,0.0957836,0.00799286,0.006073
-0.081214,0.0975041,0.0079416,0.005621
0.0831806,0.0974536,0.00804145,0.007274
0.0672395,0.10015,0.00778423,0.009919
-0.0791831,0.101284,0.00791139,0.007051
-0.0510228,0.10157,0.00832569,0.01492
0.0691136,0.103038,0.00798188,0.019819
-0.0515556,0.104095,0.00775412,0.017774
0.0701929,0.104715,0.00799503,0.015204
-0.0757342,0.10579,0.00828746,0.004662
-0.0518855,0.106144,0.00773022,0.015096
0.0725899,0.105281,0.00836326,0.017684
0.0762848,0.105487,0.0084379,0.010181
0.0740593,0.10645,0.00765721,0.013598
0.0369469,0.106521,0.00785074,0.123045
0.0390151,0.107034,0.0079434,0.116185
-0.0538656,0.109591,0.00768537,0.004665
0.0342944,0.109646,0.00889604,0.095433
0.0343335,0.111631,0.00866148,0.088295
-0.0694147,0.111292,0.00811689,0.004213
-0.0646809,0.114325,0.00777764,0.002591
-0.0575445,0.114442,0.00781252,0.003285
0.0406849,0.117736,0.00863895,0.170173
0.0354812,0.119773,0.00794544,0.155799
0.037652,0.122763,0.00818462,0.177045
-0.0820874,0.141451,0.00901928,0.00233
-0.0511703,0.143425,0.00790634,0.14386
-0.0509762,0.14471699,0.00810993,0.120956
-0.0527342,0.14650001,0.00829584,0.158559
-0.102884,0.147618,0.00823561,0.121368
-0.0544338,0.14732,0.00846322,0.210675
-0.0556899,0.149638,0.00774557,0.141378
-0.0563093,0.14923701,0.00809791,0.13924
-0.0823669,0.150526,0.00838661,0.043168
-0.0604524,0.150676,0.00811607,0.06355
-0.0858802,0.151427,0.00890976,0.020866
-0.0644691,0.152109,0.0080614,0.067244
-0.0999443,0.152908,0.00873981,0.187931
-0.100822,0.153796,0.00825996,0.224733
-0.10357,0.155663,0.0087527,0.204727
-0.104548,0.156867,0.00818324,0.127254
-0.0980063,0.157497,0.00883264,0.137213
-0.0995949,0.157897,0.00830417,0.139461
-0.0622523,0.160797,0.00890415,0.058793
-0.0603161,0.16112299,0.00892315,0.065728
-0.0557814,0.162857,0.00772937,0.063538
-0.0780561,0.162945,0.00881432,0.077777
-0.0762232,0.163312,0.00879659,0.072926
-0.0546095,0.164878,0.00822612,0.051761
-0.0547972,0.166152,0.00804941,0.037674
-0.0603817,0.16668899,0.00899045,0.062771
-0.0643604,0.168633,0.0089248,0.024711
-0.0740663,0.17021599,0.00890325,0.005966
-0.0897292,0.171027,0.00905779,0.083441
-0.0821123,0.174566,0.00870873,0.165163
-0.0880793,0.178509,0.00874679,0.128455
-0.0846798,0.178166,0.00790135,0.026319
0.0610187,0.053255,0.00875417,0.017438
0.0622145,0.0531533,0.00894375,0.018904
-0.0406127,0.054703,0.0088575,0.020325
-0.0560811,0.05481,0.00863998,0.007807
-0.0364923,0.0547028,0.00842929,0.016019
0.0443432,0.0546246,0.00895421,0.019354
0.047777,0.0553463,0.0081125,0.014228
0.050227,0.0553704,0.0081125,0.004882
-0.0291379,0.0567505,0.00902368,0.071736
-0.0247272,0.0558901,0.00871438,0.068001
-0.0660334,0.0565249,0.00879466,0.005328
-0.016767,0.0579545,0.00846765,0.035374
0.0263241,0.0581628,0.00897632,0.112274
-0.0145422,0.058485,0.00887211,0.013751
0.0228718,0.0588621,0.00918784,0.079406
0.0245434,0.05857,0.00904267,0.101367
0.0207397,0.0593999,0.00842046,0.086047
-0.0736577,0.0606867,0.00828671,0.004039
0.012595,0.05969,0.00887529,0.260768
-0.0127242,0.060315,0.00854389,0.017679
0.00928835,0.0606023,0.00926416,0.254172
0.0422723,0.0622958,0.00871976,0.021712
0.00874029,0.0621305,0.00908267,0.214004
0.0434894,0.0629408,0.0082131,0.022183
-0.0109932,0.0642824,0.0089118,0.012479
0.0088727,0.0644119,0.00906543,0.164906
0.0106328,0.065308,0.00839221,0.168029
0.0127021,0.0657802,0.0083329,0.045349
0.0189124,0.0678284,0.00869831,0.096923
-0.0798622,0.0681557,0.00878209,0.005754
-0.0812035,0.0704875,0.00808836,0.004206
-0.0812421,0.0723174,0.0085755,0.004809
-0.00995644,0.0723058,0.00828491,0.033438
-0.00957858,0.0721747,0.00918446,0.030041
-0.0100764,0.0741066,0.00888145,0.028896
0.0385417,0.0763824,0.00897519,0.120586
0.0427538,0.0766453,0.00883383,0.072005
0.0446785,0.0766267,0.00901527,0.05945
0.0404978,0.0766882,0.00874391,0.100603
0.018957,0.0779068,0.00886071,0.00433
-0.083116,0.078373,0.00811407,0.005197
-0.0114366,0.0797952,0.00862994,0.017161
0.019181,0.0794324,0.00832594,0.006285
0.0209188,0.0820148,0.00903182,0.015117
0.0213748,0.0833177,0.00821956,0.017107
0.0354353,0.084009,0.00808416,0.016239
-0.0209478,0.0858289,0.00815046,0.02853
-0.0226591,0.0862402,0.00833848,0.016604
0.0616298,0.086143,0.0090413,0.002898
-0.0193253,0.0861733,0.00904156,0.023371
0.0327231,0.0875501,0.00900935,0.039835
-0.02896,0.0875755,0.00824893,0.004512
-0.0264665,0.0871163,0.00819727,0.004789
-0.023273,0.087375,0.00810209,0.01408
0.0627401,0.0878413,0.00890932,0.002901
-0.0132878,0.0877338,0.00865371,0.046218
0.0839364,0.0879025,0.00887674,0.008844
-0.0183552,0.0878191,0.00878035,0.023638
-0.0350801,0.0892579,0.00832431,0.008526
0.0636933,0.089825,0.00885625,0.002287
-0.0383642,0.0898176,0.00879234,0.011879
-0.0136739,0.091225,0.0081125,0.057914
-0.0471758,0.095075,0.0081125,0.009588
0.0659046,0.095945,0.00893314,0.004324
-0.049173,0.0971048,0.00842552,0.014807
0.0665407,0.0977434,0.00889826,0.009809
-0.0502638,0.0978333,0.00886705,0.014878
0.0685712,0.101484,0.00879506,0.014172
-0.0780858,0.101546,0.00874054,0.007001
0.0810935,0.101711,0.00841062,0.010128
-0.0774353,0.103082,0.00823529,0.007096
0.079757,0.103293,0.00846329,0.011896
-0.0523425,0.10369,0.00845376,0.014614
-0.076317,0.103646,0.00882947,0.006958
0.0385179,0.105686,0.00838035,0.11561
0.0775101,0.105017,0.0083392,0.014836
0.0363905,0.105791,0.00877582,0.148162
0.0742817,0.105692,0.00836364,0.017338
-0.0738757,0.10751,0.00831219,0.005362
-0.0529862,0.10732,0.00808384,0.011882
0.0361972,0.106791,0.00805741,0.147326
0.0401282,0.107589,0.00876749,0.081421
0.0344524,0.107828,0.00907281,0.106623
-0.0548546,0.109545,0.0081007,0.003303
-0.0716553,0.109192,0.00821803,0.004776
-0.0700914,0.10972,0.00854122,0.004366
-0.0559384,0.109667,0.00843356,0.001803
-0.0562988,0.11148,0.00825325,0.00178
-0.0680737,0.111707,0.00828054,0.003276
-0.067373,0.112925,0.00792651,0.002769
-0.0659512,0.112998,0.00828082,0.003284
-0.0567635,0.112857,0.00812314,0.00201
-0.057803,0.113398,0.00817607,0.002466
-0.0642453,0.113344,0.00837356,0.003977
-0.0622918,0.113585,0.00834189,0.004071
0.0347572,0.11357,0.00905039,0.119238
0.0404908,0.115455,0.00877037,0.183625
0.0351883,0.115233,0.00907432,0.129095
0.0353365,0.117181,0.00857525,0.131399
0.0366544,0.12152,0.00837459,0.156791
-0.0801042,0.141599,0.0086375,0.002772
-0.0862613,0.141865,0.00895048,0.001693
-0.0756552,0.14235801,0.00891983,0.00821
-0.0741726,0.142721,0.0088905,0.027722
-0.0583196,0.142755,0.00907882,0.148503
-0.0561729,0.143039,0.00918306,0.167871
-0.0606025,0.14270601,0.00857686,0.11617
-0.052475,0.14323699,0.00841645,0.164964
-0.0918866,0.14357699,0.00899664,0.000718
-0.0624946,0.142995,0.00888314,0.138268
-0.0934772,0.144105,0.00877344,0.001774
-0.067793,0.143549,0.00897,0.158903
-0.0660202,0.143361,0.00916657,0.156928
-0.0642274,0.143351,0.00896018,0.14906
-0.0978077,0.145788,0.00891464,0.058065
-0.101989,0.147101,0.00903903,0.107742
-0.054773,0.14840899,0.0081125,0.161325
-0.0776362,0.14962,0.00878145,0.060747
-0.0762344,0.14901701,0.00907692,0.0574
-0.0740268,0.149085,0.00905832,0.043204
-0.0718767,0.149519,0.00893844,0.030866
-0.081942,0.149872,0.00906591,0.050802
-0.0582882,0.149304,0.00851163,0.12993
-0.0798549,0.150969,0.00899135,0.06823
-0.0843003,0.15064,0.0087799,0.040359
-0.0623157,0.151279,0.00832994,0.072989
-0.0627691,0.152125,0.00811953,0.064971
-0.0961166,0.156801,0.00884407,0.118345
-0.0682512,0.161709,0.00893317,0.038277
-0.0562344,0.163372,0.00815321,0.063753
-0.0743243,0.16342901,0.0088728,0.055557
-0.0801884,0.164737,0.00848755,0.080386
-0.080816,0.16633201,0.0080871,0.040903
-0.0561149,0.166279,0.00830551,0.045403
-0.0821582,0.166673,0.00870119,0.048561
-0.0841194,0.168488,0.00861594,0.042919
-0.0877481,0.170139,0.00848791,0.131074
-0.086448,0.170165,0.0081125,0.140525
-0.0722821,0.17002299,0.00845961,0.00802
-0.0907384,0.17252199,0.00904292,0.138797
-0.0777761,0.17210799,0.00904522,0.006965
-0.0912947,0.17362501,0.00840417,0.139459
-0.0798302,0.173278,0.00894686,0.11504
-0.080975,0.174586,0.0081125,0.074988
-0.082598,0.175961,0.00797006,0.022263
-0.0860294,0.17676499,0.00877208,0.063296
0.0361483,0.0530278,0.00911706,0.080674
0.0380886,0.0530356,0.00903569,0.083197
0.039307,0.0533336,0.00857686,0.052877
0.0600999,0.0536413,0.00880813,0.012625
0.0644172,0.0534959,0.00897584,0.016728
-0.048368,0.054527,0.00899742,0.021884
-0.046474,0.0543604,0.0088125,0.025374
0.0660268,0.0544342,0.00926227,0.014095
-0.0540623,0.0548569,0.00909082,0.008488
-0.0525199,0.0545663,0.0089875,0.007428
-0.0505147,0.0546348,0.00907696,0.010165
-0.0427406,0.0545455,0.00885663,0.025839
0.058417,0.0544407,0.00904143,0.004977
-0.0581461,0.0549006,0.00869057,0.004223
-0.0384352,0.0549531,0.00890614,0.010385
0.0564301,0.0549077,0.0089875,0.006039
-0.0623279,0.0559754,0.00904631,0.003242
-0.0345859,0.0558226,0.00918531,0.010549
-0.0324743,0.0558818,0.00900478,0.027747
-0.0228519,0.0556441,0.008318,0.084217
0.0526187,0.0552,0.00916035,0.005789
-0.0644844,0.0561396,0.00898443,0.004475
-0.0267636,0.0565425,0.00905114,0.081437
-0.0169293,0.0562114,0.00906432,0.014655
-0.0678779,0.0578292,0.00931457,0.004483
0.070149,0.0584073,0.00897778,0.001002
-0.0697366,0.058288,0.0090211,0.003544
0.0190136,0.059375,0.00846601,0.101962
0.015927,0.0594037,0.0086375,0.146187
0.0722278,0.0606874,0.0091625,0.001236
0.072731,0.0613361,0.0086375,0.001677
-0.0741774,0.0618958,0.00936522,0.00539
-0.0113087,0.0623637,0.00914961,0.015744
0.0743496,0.0637125,0.00892074,0.000336
-0.0775514,0.0646478,0.0086794,0.005222
-0.0780687,0.066284,0.00904442,0.006262
0.0106449,0.0650831,0.00925823,0.18043
-0.0104566,0.0660287,0.00899381,0.011689
0.0170761,0.0653791,0.00880243,0.283192
0.0759858,0.0662355,0.00885793,0.000743
0.0774081,0.068563,0.00903165,0.001075
-0.0803102,0.0697844,0.00917869,0.006493
-0.0101726,0.0704297,0.00849795,0.029522
0.0185321,0.0700191,0.00911108,0.035308
0.018273,0.072116,0.00921803,0.01074
0.0794368,0.0725707,0.00923388,0.001959
-0.0818702,0.074004,0.00899643,0.007069
0.018347,0.0743707,0.00931983,0.007801
0.0182996,0.0760939,0.00890697,0.005388
0.0807746,0.0759022,0.0089591,0.00293
-0.0107306,0.0762708,0.00932762,0.017465
0.0367122,0.0765672,0.00920825,0.145725
0.0462564,0.0768748,0.00888686,0.004328
0.0359892,0.0778667,0.00912889,0.138604
0.0505918,0.0776874,0.00897353,0.004033
-0.0823654,0.0779808,0.00921119,0.00964
0.0525991,0.0783839,0.00913512,0.003597
0.0365753,0.0800201,0.00914088,0.10899
0.0537304,0.0789869,0.00908896,0.002914
-0.0821369,0.0798992,0.00919451,0.010518
0.0822523,0.0802243,0.0090504,0.004289
0.0200509,0.0802473,0.00906133,0.006172
-0.0824026,0.081806,0.00946026,0.009604
0.0559414,0.0805081,0.0089458,0.001965
0.0366552,0.082141,0.00905032,0.039555
0.0826512,0.0815683,0.0088125,0.00375
0.0571082,0.0813475,0.00917848,0.00182
0.0581525,0.0822136,0.00910598,0.001882
0.0223785,0.084228,0.00919265,0.021316
0.0361539,0.0841634,0.00911257,0.015263
-0.0226811,0.0837364,0.00877897,0.032777
-0.0207885,0.0838769,0.00901171,0.03259
0.0612269,0.085521,0.00861457,0.004445
-0.0130334,0.0860667,0.00903391,0.030518
-0.0825176,0.0861606,0.00935744,0.008169
0.0333052,0.086641,0.00850065,0.032078
-0.0265296,0.0859523,0.00888168,0.004438
-0.0244192,0.0860604,0.00871464,0.011241
0.0259804,0.0867463,0.0089123,0.027408
-0.0289786,0.0862384,0.00919815,0.004869
-0.0242647,0.0873167,0.008215,0.008636
-0.0821602,0.0879965,0.00904047,0.007743
0.0289336,0.0877564,0.00926,0.039139
0.0308968,0.0879147,0.00900479,0.035329
-0.0309006,0.087708,0.00874383,0.005353
-0.0821552,0.0897317,0.00915688,0.006164
-0.0326185,0.0879758,0.00903438,0.007811
-0.0134417,0.0895978,0.00831401,0.056642
-0.0165614,0.0896113,0.00899802,0.048678
-0.0145958,0.0896791,0.00890997,0.064074
-0.040317,0.0901106,0.00917352,0.011609
-0.0158215,0.0909899,0.00848393,0.045119
0.083818,0.0918448,0.00933521,0.012539
-0.0442189,0.0922207,0.0091433,0.005932
-0.0465035,0.0938142,0.00912177,0.005972
0.0837061,0.09388,0.00888465,0.013881
-0.0806951,0.0940438,0.00940973,0.007921
-0.0483837,0.0955918,0.00911088,0.012602
-0.0801092,0.0959283,0.00906714,0.007241
0.083273,0.0957545,0.00893968,0.010221
-0.0799641,0.0977166,0.00891217,0.006334
0.0824834,0.0978409,0.00908084,0.010431
0.066904,0.098925,0.0084625,0.009001
-0.0796272,0.099419,0.00871032,0.007295
-0.0506176,0.0997057,0.00855412,0.011046
0.0816554,0.0994932,0.00922219,0.009144
0.0677033,0.0999845,0.00920471,0.017676
0.0703017,0.103475,0.00893164,0.019087
0.0782312,0.103745,0.00917188,0.01555
-0.0527508,0.105847,0.00834822,0.014258
-0.0740196,0.106009,0.00899382,0.005176
-0.0542048,0.107704,0.00850338,0.006879
-0.072019,0.107716,0.00888391,0.005111
-0.058585,0.111875,0.00860974,0.002708
0.0404081,0.113036,0.00891816,0.187482
0.0405835,0.111446,0.00917132,0.140714
-0.0661844,0.111443,0.00877034,0.002425
-0.0603409,0.113423,0.00833671,0.004048
0.0364615,0.119387,0.00904673,0.148754
0.0404971,0.119512,0.00914232,0.155346
0.0399534,0.120923,0.00880462,0.15496
0.0385677,0.121574,0.00904102,0.161494
-0.0841928,0.141699,0.00901839,0.003072
-0.087148,0.14195199,0.0083294,0.00132
-0.0779313,0.141807,0.00895834,0.006583
-0.0766391,0.141984,0.00894149,0.007013
-0.0879238,0.142508,0.00918291,0.001005
-0.0543229,0.143003,0.0090672,0.155809
-0.0896563,0.14308301,0.00897812,0.000665
-0.0723873,0.143093,0.00892287,0.082179
-0.0701691,0.14345101,0.00899398,0.094464
-0.0524557,0.14510199,0.00861716,0.15736
-0.0958697,0.144794,0.0091527,0.002068
-0.0998824,0.14639901,0.00906826,0.093143
-0.0562793,0.147101,0.00891734,0.17591
-0.102051,0.14926299,0.00901205,0.086459
-0.0601518,0.148996,0.00925253,0.103936
-0.0703181,0.15005,0.00904627,0.042769
-0.101118,0.150472,0.00892625,0.099757
-0.0783206,0.15094399,0.00933598,0.066854
-0.0693048,0.15033799,0.00914306,0.042651
-0.100065,0.151301,0.00909756,0.111129
-0.0679587,0.15064999,0.00921047,0.050639
-0.066021,0.151106,0.00895725,0.053418
-0.0643369,0.151215,0.00873977,0.048964
-0.0865733,0.152394,0.0084247,0.01662
-0.0879153,0.15267301,0.0090855,0.014929
-0.0896809,0.15361001,0.00915737,0.012764
-0.091476,0.15463699,0.00926375,0.011675
-0.101848,0.154531,0.00926912,0.220849
-0.0935256,0.15563101,0.00902741,0.036716
-0.094673,0.156178,0.00898509,0.058167
-0.105385,0.15675899,0.00917243,0.147022
-0.105574,0.158417,0.00912205,0.147149
-0.1,0.15819401,0.00923508,0.136306
-0.103603,0.158627,0.00883067,0.123389
-0.101788,0.15855899,0.00915463,0.152337
-0.0642394,0.16089299,0.00901146,0.054705
-0.0584898,0.161365,0.00855113,0.077209
-0.0661768,0.16119801,0.00899285,0.052799
-0.0692482,0.161955,0.00901834,0.033795
-0.0704122,0.16224299,0.00906645,0.032154
-0.0723828,0.16287699,0.00896746,0.031506
-0.0581905,0.163133,0.00898252,0.0916
-0.0795578,0.16295899,0.00908829,0.09653
-0.0562697,0.165133,0.00890388,0.052645
-0.0818705,0.165068,0.00935302,0.082963
-0.058394,0.166281,0.00891801,0.053456
-0.0621534,0.16744199,0.00899723,0.038687
-0.0630289,0.168019,0.00892917,0.033446
-0.0661193,0.169328,0.00903342,0.022962
-0.0859393,0.168906,0.0091708,0.087426
-0.0678675,0.169974,0.00855,0.01239
-0.0701915,0.170214,0.00860737,0.00871
-0.0761113,0.17119101,0.0092692,0.005095
-0.091505,0.174706,0.00899357,0.15009
-0.0842447,0.17477199,0.00910876,0.256917
-0.0840163,0.176817,0.00840619,0.024937
-0.0931525,0.178753,0.00885507,0.13673
-0.0872084,0.177343,0.00914829,0.148497
-0.0895366,0.179528,0.00924417,0.116139
-0.0914579,0.179986,0.00903417,0.143002
-0.0902396,0.17984299,0.00869584,0.107445
-0.044273,0.0549034,0.0093979,0.014725
-0.034473,0.055175,0.00849154,0.009227
-0.0244357,0.0547993,0.00948736,0.054878
-0.0225897,0.0544371,0.00923208,0.044689
-0.0209246,0.0544575,0.00912595,0.038741
-0.0189137,0.054585,0.00923355,0.027573
0.0478424,0.055092,0.00930628,0.004654
-0.0602565,0.0557375,0.00916399,0.003044
-0.0127234,0.058318,0.00938775,0.02539
0.0145433,0.059436,0.00914433,0.17692
0.0733376,0.062175,0.0091625,0.001246
-0.0765267,0.0638179,0.00928492,0.005673
0.0413984,0.0644702,0.0094224,0.021366
0.0421865,0.0654829,0.00943505,0.02057
-0.00964669,0.0701934,0.00936984,0.027418
-0.0826225,0.075825,0.00886782,0.007633
0.0815138,0.0778632,0.0093375,0.00357
-0.0121066,0.0822767,0.00919759,0.019347
-0.0831789,0.085625,0.00879014,0.008272
0.0235211,0.085275,0.00881251,0.020614
0.0271212,0.0872132,0.0090864,0.028853
-0.0343716,0.0881379,0.00926027,0.009475
0.0650058,0.0930917,0.0095125,0.002513
-0.0523541,0.101782,0.00917275,0.012725
0.0801451,0.101865,0.00938292,0.00982
0.0385909,0.104276,0.00928957,0.092772
0.0404354,0.10576,0.00916366,0.07085
0.0405754,0.104373,0.00969237,0.061069
-0.0543822,0.105712,0.00906386,0.004268
0.0349555,0.106268,0.00941806,0.11584
-0.0562002,0.107869,0.00902119,0.001694
-0.0583706,0.109616,0.00886661,0.002386
0.0406422,0.109767,0.00936921,0.11877
-0.0679855,0.109775,0.00902684,0.002747
-0.0603206,0.111635,0.00893417,0.003446
-0.0643116,0.111657,0.00906249,0.00334
0.0361387,0.117653,0.00941964,0.13702
-0.0942647,0.14433201,0.00922084,0.00196
-0.0541987,0.145117,0.00910586,0.166023
-0.0580488,0.147425,0.00943154,0.151572
-0.0837488,0.14993399,0.00935994,0.04186
-0.0624799,0.14947399,0.00931053,0.109304
-0.0923508,0.17641801,0.0091821,0.1428
0.0343192,0.0538798,0.0095791,0.065491
0.0398793,0.0531331,0.00962046,0.056079
-0.0169898,0.0545388,0.00953238,0.02745
-0.0361205,0.0558918,0.00964537,0.006095
-0.014439,0.0564606,0.00943193,0.023235
-0.0718105,0.0600134,0.0093297,0.003484
0.0189895,0.0590516,0.00966654,0.1198
0.0207582,0.0590148,0.00956651,0.11242
-0.0115814,0.0602774,0.0095623,0.019644
0.0414702,0.0629796,0.00969008,0.022056
0.00777848,0.0643337,0.00973624,0.121558
0.0149114,0.0647774,0.00950469,0.272747
0.0128056,0.0648791,0.0095562,0.226827
0.0171403,0.065066,0.00950895,0.262325
0.0208482,0.0661204,0.00952665,0.176917
-0.0784241,0.0673635,0.00957371,0.005905
0.0768081,0.0674517,0.0095125,0.000867
-0.0806613,0.0719756,0.00931647,0.007011
0.0789184,0.0713122,0.0096534,0.001701
0.0488152,0.0771717,0.00953498,0.002912
-0.0229196,0.0818309,0.00942242,0.040421
-0.0213246,0.082287,0.0091976,0.040314
-0.0246573,0.0825536,0.00960734,0.018982
-0.0244052,0.0842639,0.00904541,0.016175
-0.0264556,0.0843633,0.00958417,0.003479
0.0361307,0.0854434,0.00964663,0.019173
-0.0305586,0.0863215,0.00947423,0.006436
-0.036518,0.0881696,0.00957214,0.017146
-0.0171961,0.0885116,0.0095142,0.044904
0.0654342,0.0943348,0.00925,0.003728
-0.0475828,0.0943394,0.00958264,0.008805
0.0826708,0.096475,0.00961375,0.007121
-0.0783876,0.0999585,0.00940751,0.007782
-0.0516847,0.099835,0.00940274,0.014287
0.0694293,0.102163,0.00933805,0.018061
-0.0763665,0.102317,0.00952786,0.007307
-0.0542453,0.103609,0.00925025,0.009022
0.0719193,0.10405,0.00940639,0.018354
-0.0744129,0.104327,0.00958306,0.004616
0.0743205,0.104557,0.00954657,0.015152
0.0762098,0.104318,0.00963603,0.009524
-0.0701736,0.107829,0.00929101,0.004807
-0.0581066,0.107793,0.00930875,0.001874
-0.0662136,0.109729,0.00923256,0.00207
-0.060372,0.109586,0.00939114,0.003468
-0.0624987,0.1117,0.00913881,0.003034
0.0357948,0.115926,0.0096875,0.155162
-0.0601652,0.14208101,0.00951452,0.151565
-0.055792,0.145284,0.00958092,0.175688
-0.0809582,0.149841,0.00956525,0.065584
-0.0641566,0.149543,0.00940376,0.121832
-0.0873177,0.151474,0.00970927,0.013782
-0.0579708,0.165152,0.00954562,0.066146
-0.0838254,0.167316,0.00933318,0.071051
-0.087727,0.169515,0.00953712,0.066276
-0.0722596,0.169496,0.00955861,0.009201
-0.070367,0.169597,0.00951787,0.009377
