//X Y Z Normal_change_rate_(0.006)
22998
0.01774040 0.08114890 0.00216606 0.018071
0.05587420 0.08071690 0.00303039 0.105352
0.08067550 0.08175140 0.00253096 0.003212
0.03224340 0.08156480 0.00310394 0.088182
0.03306500 0.08046170 0.00261881 0.085417
0.06833950 0.08195000 0.00177255 0.007665
0.01885180 0.08209790 0.00310814 0.018018
0.03111760 0.08243680 0.00262019 0.095876
-0.00516544 0.08411610 0.00232335 0.005373
0.02077730 0.08361780 0.00275356 0.014181
0.02880230 0.08426520 0.00258066 0.087909
0.08186930 0.08417870 0.00276883 0.005592
0.02243170 0.08430310 0.00272979 0.014829
0.02438530 0.08479950 0.00259866 0.030366
0.02629580 0.08471310 0.00199283 0.069799
-0.00434560 0.08562500 0.00193929 0.005586
0.08250140 0.08595830 0.00261895 0.007196
-0.08624250 0.08618230 0.00292749 0.004982
-0.00495553 0.08598050 0.00261674 0.005964
0.06287220 0.08769290 0.00307158 0.120012
0.06426450 0.08654550 0.00190834 0.064696
0.06317700 0.08737500 0.00180272 0.080565
-0.00497668 0.08787980 0.00266671 0.007853
0.08281720 0.08828930 0.00200802 0.009982
-0.08558830 0.08966290 0.00290532 0.003997
0.06369730 0.08976480 0.00280773 0.088202
-0.00472071 0.08969300 0.00246932 0.009002
-0.08599150 0.09207210 0.00250343 0.006632
-0.00320676 0.09187280 0.00205592 0.008418
0.06391780 0.09178020 0.00302918 0.068941
-0.03663890 0.09303020 0.00266219 0.012649
-0.03433270 0.09311640 0.00265983 0.013622
0.06446210 0.09397520 0.00275954 0.057199
-0.08527900 0.09392250 0.00260291 0.005012
-0.03242340 0.09334970 0.00301623 0.011855
-0.03078270 0.09367960 0.00264907 0.012388
-0.04266880 0.09415660 0.00302778 0.010445
-0.02889310 0.09394270 0.00298029 0.012821
-0.08428090 0.09569680 0.00266798 0.003901
-0.04482540 0.09562660 0.00269603 0.013880
-0.02652120 0.09539240 0.00233669 0.015132
0.06489210 0.09589530 0.00257243 0.027705
-0.00315982 0.09599870 0.00207409 0.008543
0.08382020 0.09615410 0.00211696 0.008731
-0.02470490 0.09576780 0.00275466 0.012126
-0.08363810 0.09789520 0.00302631 0.003840
-0.04658130 0.09766160 0.00275197 0.014203
0.06552390 0.09778830 0.00268797 0.012095
-0.02237350 0.09750690 0.00241774 0.007910
0.06593490 0.09942550 0.00298294 0.001464
-0.08340230 0.09977740 0.00263290 0.004047
0.08385240 0.09953360 0.00266450 0.011565
-0.04775500 0.09978930 0.00305287 0.011019
-0.08296030 0.10098300 0.00216558 0.004441
0.08352110 0.10143400 0.00261830 0.013674
-0.00269041 0.10182000 0.00174621 0.007209
0.06634360 0.10163600 0.00239681 0.002186
-0.08134580 0.10346300 0.00256822 0.006505
-0.01732760 0.10269500 0.00184018 0.007769
-0.00407978 0.10330000 0.00189332 0.005541
0.08312700 0.10281700 0.00207486 0.012279
0.06688130 0.10382200 0.00287028 0.009192
-0.00282753 0.10541600 0.00176369 0.005030
0.08253910 0.10395800 0.00278976 0.013204
-0.08111070 0.10548800 0.00224170 0.006406
-0.04836460 0.10557800 0.00320266 0.005853
0.06692950 0.10558300 0.00234326 0.016208
0.08175010 0.10567300 0.00269180 0.019511
-0.01288270 0.10623300 0.00179717 0.003697
0.06750520 0.10584000 0.00325507 0.020323
-0.04791460 0.10770900 0.00295567 0.004248
-0.00291100 0.10761700 0.00186260 0.005564
0.06829200 0.10769600 0.00305074 0.022690
-0.01087090 0.10724900 0.00208555 0.005044
-0.07988340 0.10769300 0.00265941 0.006661
-0.04740020 0.10831100 0.00209110 0.005210
0.08036720 0.10777800 0.00297409 0.014774
-0.07907820 0.10906600 0.00200124 0.005484
-0.04728980 0.10968800 0.00221590 0.006753
-0.00689656 0.10946100 0.00174869 0.005483
-0.00913684 0.10969200 0.00179454 0.003748
-0.00474632 0.10980700 0.00177892 0.005256
-0.07789870 0.10955200 0.00292397 0.004809
0.06857560 0.10944600 0.00242980 0.020977
0.07803170 0.10960400 0.00321465 0.013334
-0.07731280 0.11123400 0.00242356 0.006105
-0.04696220 0.11149300 0.00224142 0.008694
-0.00511674 0.11152500 0.00160348 0.004694
0.07058470 0.11140100 0.00250668 0.031034
0.07614900 0.11119200 0.00265332 0.013211
0.07238420 0.11278100 0.00215225 0.024255
0.07430730 0.11270400 0.00213397 0.016453
-0.04651640 0.11352300 0.00251024 0.007846
-0.07467510 0.11413800 0.00308586 0.004828
-0.04633120 0.11564100 0.00300262 0.008341
-0.07358270 0.11519000 0.00282513 0.005273
-0.07262490 0.11603400 0.00303404 0.004492
-0.07188670 0.11744500 0.00261965 0.005887
-0.06953170 0.11942800 0.00248027 0.008225
-0.04489640 0.11954900 0.00217510 0.009828
-0.04392810 0.12324800 0.00181295 0.007166
-0.06567810 0.12277800 0.00210776 0.007832
-0.06420340 0.12310500 0.00257854 0.005570
-0.06214360 0.12357300 0.00297232 0.003907
-0.05834340 0.12639900 0.00191005 0.004149
-0.05764150 0.12644100 0.00204584 0.003045
-0.05569170 0.12679701 0.00225000 0.005273
-0.08589460 0.14071600 0.00296925 0.001981
-0.07965220 0.14039101 0.00277500 0.001531
-0.08807020 0.14122701 0.00292907 0.001740
-0.09133800 0.14186899 0.00210677 0.000785
-0.09005230 0.14170200 0.00310635 0.000903
-0.07249450 0.14178300 0.00273625 0.001795
-0.09222130 0.14236300 0.00255666 0.000806
-0.07158140 0.14232500 0.00268750 0.002042
-0.04041930 0.14323400 0.00271747 0.091016
-0.07040770 0.14273900 0.00289963 0.001836
-0.06816840 0.14329500 0.00274718 0.002307
-0.04242180 0.14351100 0.00246392 0.106363
-0.03869910 0.14285900 0.00250841 0.079531
-0.10383500 0.14364301 0.00279975 0.143460
-0.10182200 0.14359200 0.00221582 0.164186
-0.09600010 0.14349800 0.00277206 0.010355
-0.10489400 0.14503200 0.00251186 0.153827
-0.09970570 0.14456800 0.00296992 0.165874
-0.09766470 0.14411300 0.00268524 0.044147
-0.06618460 0.14442900 0.00268881 0.003486
-0.04447820 0.14391100 0.00280721 0.129712
-0.03911570 0.14469700 0.00212391 0.076740
-0.04647840 0.14457101 0.00215244 0.134489
-0.06404190 0.14484601 0.00276334 0.008325
-0.06235480 0.14556199 0.00272799 0.013073
-0.05075520 0.14542700 0.00273199 0.116275
-0.03966690 0.14608701 0.00186668 0.075077
-0.10470600 0.14625700 0.00211876 0.145531
-0.06022000 0.14604400 0.00278581 0.019573
-0.05792540 0.14641599 0.00271387 0.026596
-0.05243710 0.14646000 0.00232430 0.118091
-0.10390900 0.14735200 0.00277131 0.117848
-0.05424690 0.14643000 0.00273104 0.107474
-0.04012870 0.14764100 0.00189138 0.046259
-0.10146600 0.14918900 0.00293733 0.104049
-0.03972300 0.14838099 0.00181251 0.011454
-0.10001700 0.15115400 0.00270667 0.029182
-0.04005760 0.15114599 0.00183728 0.005007
-0.09834260 0.15194000 0.00263271 0.049265
-0.08422080 0.15161900 0.00287444 0.027729
-0.08615330 0.15177400 0.00298353 0.027130
-0.08185110 0.15190400 0.00282335 0.011866
-0.09170600 0.15287900 0.00260911 0.017543
-0.08888320 0.15212500 0.00181251 0.020566
-0.08825330 0.15226001 0.00265429 0.023450
-0.08727270 0.15195300 0.00254102 0.024413
-0.07793130 0.15195499 0.00247362 0.024975
-0.07527360 0.15210900 0.00227917 0.029209
-0.06415450 0.15188099 0.00271154 0.018127
-0.06612400 0.15146101 0.00293328 0.020271
-0.09768720 0.15285400 0.00315751 0.060920
-0.08993920 0.15277900 0.00281346 0.021936
-0.07253470 0.15231299 0.00286123 0.025327
-0.06223180 0.15251400 0.00256970 0.020692
-0.07039430 0.15255000 0.00237216 0.016817
-0.06864800 0.15226699 0.00237844 0.016760
-0.09626370 0.15327901 0.00258352 0.052161
-0.04105230 0.15359899 0.00203593 0.007474
-0.05921370 0.15372001 0.00215758 0.025975
-0.04071900 0.15486901 0.00225238 0.011385
-0.04094610 0.15679200 0.00220920 0.018232
-0.04011600 0.15688500 0.00189992 0.017971
-0.05428140 0.15652999 0.00263401 0.237670
-0.05274100 0.15689801 0.00244530 0.223437
-0.04286990 0.15907501 0.00181227 0.048489
-0.04301630 0.15794300 0.00194110 0.045801
-0.04024230 0.15894100 0.00188859 0.023462
-0.04416880 0.16023301 0.00174465 0.069777
-0.05260670 0.16019601 0.00267584 0.245412
-0.05021830 0.16052601 0.00283489 0.188630
-0.04450310 0.16128300 0.00256209 0.059823
-0.04637480 0.16122100 0.00289161 0.092577
-0.04126000 0.16070400 0.00204883 0.027799
-0.05819920 0.16057999 0.00274842 0.111066
-0.06243880 0.16132000 0.00299284 0.001323
-0.06024560 0.16090800 0.00294789 0.006145
-0.06428410 0.16177601 0.00267383 0.000818
-0.04262610 0.16300499 0.00214511 0.026950
-0.06831420 0.16262400 0.00287140 0.001164
-0.06676310 0.16227201 0.00282392 0.001050
-0.04188130 0.16309200 0.00173572 0.020235
-0.07037720 0.16333100 0.00280377 0.000937
-0.07615680 0.16552199 0.00278243 0.008503
-0.03984510 0.16577500 0.00181251 0.012886
-0.07790470 0.16649801 0.00213097 0.010854
-0.04067730 0.16605800 0.00217935 0.012568
-0.07984190 0.16755000 0.00254508 0.012868
-0.04274690 0.16666099 0.00295108 0.017552
-0.08096290 0.16816200 0.00247100 0.011764
-0.06778000 0.17017700 0.00228115 0.074877
-0.09202880 0.17107600 0.00301719 0.072172
-0.08970460 0.17118400 0.00280554 0.048030
-0.07030870 0.17052101 0.00292382 0.046146
-0.04282180 0.17128800 0.00172680 0.010241
-0.09316340 0.17158200 0.00203126 0.059480
-0.08611780 0.17125800 0.00301735 0.017620
-0.06641140 0.17095000 0.00304492 0.092870
-0.08791640 0.17161000 0.00297024 0.029239
-0.07216250 0.17144600 0.00270774 0.027662
-0.09332430 0.17282701 0.00267470 0.051292
-0.07420100 0.17232800 0.00261882 0.010667
-0.06562310 0.17277500 0.00255855 0.056516
-0.04636840 0.17274000 0.00220946 0.013288
-0.07583390 0.17325400 0.00289311 0.010514
-0.07671880 0.17411301 0.00261937 0.017360
-0.06602070 0.17485601 0.00280308 0.034493
-0.09387450 0.17457400 0.00276390 0.120188
-0.07763940 0.17496599 0.00290962 0.012494
-0.05043080 0.17454401 0.00223419 0.008199
-0.05013550 0.17496300 0.00181382 0.013730
-0.07867550 0.17612900 0.00270692 0.013953
-0.05627970 0.17604899 0.00242170 0.042145
-0.05434130 0.17611800 0.00213585 0.029448
-0.07965340 0.17711300 0.00290477 0.013288
-0.05827420 0.17669700 0.00294030 0.042886
-0.06591670 0.17640200 0.00281447 0.056197
-0.09564210 0.17879800 0.00260334 0.121047
-0.08058910 0.17837700 0.00257318 0.012604
-0.06025240 0.17721900 0.00300095 0.046170
-0.06242040 0.17729899 0.00286182 0.053228
-0.09446960 0.17963400 0.00255778 0.108448
-0.09336640 0.17978700 0.00285084 0.108931
-0.09123910 0.17962800 0.00276139 0.096592
-0.08947200 0.18021700 0.00258001 0.054147
-0.08233680 0.18023500 0.00278421 0.028758
-0.08790720 0.18114001 0.00300952 0.048203
-0.08401240 0.18129601 0.00303104 0.039808
-0.08469800 0.18174700 0.00216250 0.052547
-0.08599050 0.18187000 0.00213495 0.050374
-0.06002300 0.05330300 0.00216250 0.010204
-0.05831190 0.05329240 0.00325139 0.018133
-0.02869800 0.05331130 0.00233750 0.027566
-0.05439870 0.05375230 0.00310333 0.011308
-0.03466740 0.05355260 0.00296530 0.033782
-0.05057740 0.05462860 0.00261204 0.003605
0.05253120 0.05503870 0.00284219 0.004853
-0.04853180 0.05454470 0.00304090 0.007155
-0.04642550 0.05457900 0.00305849 0.008067
-0.04429110 0.05468940 0.00282937 0.007067
-0.04270570 0.05455260 0.00305710 0.011519
-0.02222420 0.05567110 0.00308070 0.023477
0.03322950 0.05556410 0.00262433 0.082967
0.03826330 0.05633420 0.00283633 0.073314
0.04482400 0.05651760 0.00321948 0.150908
-0.01887070 0.05819470 0.00291950 0.037648
0.00667567 0.05813660 0.00285531 0.198908
0.00909013 0.06022670 0.00242197 0.143655
0.01274050 0.06013220 0.00268633 0.131064
0.01468510 0.06237080 0.00229482 0.146295
0.02223110 0.06222620 0.00295814 0.091999
0.01278900 0.06250820 0.00242270 0.111382
0.07344350 0.06253700 0.00292084 0.018934
0.01463700 0.06578450 0.00330138 0.256330
-0.01029670 0.07181460 0.00306183 0.032103
0.07717700 0.07092500 0.00190954 0.032035
0.01537470 0.07370150 0.00295912 0.008184
0.07827820 0.07398750 0.00303544 0.012123
-0.00910848 0.07413110 0.00283216 0.019168
-0.08575150 0.07589470 0.00287203 0.006660
0.06257200 0.07682070 0.00215581 0.014361
0.01557990 0.07617760 0.00285645 0.007162
0.05874370 0.07772080 0.00201025 0.035752
0.06038600 0.07782020 0.00238012 0.024381
0.06430610 0.07795800 0.00250011 0.013245
0.06554850 0.07788780 0.00221142 0.010796
0.04447140 0.07806370 0.00311724 0.118125
0.04672700 0.07824380 0.00216250 0.141583
0.07946810 0.07813060 0.00322345 0.006691
0.05869510 0.07963550 0.00206107 0.086954
0.06599700 0.07975050 0.00252905 0.008782
-0.08566870 0.07991840 0.00296546 0.006122
0.04025200 0.07915000 0.00233161 0.010203
0.07996490 0.07987770 0.00290105 0.005927
0.03856350 0.07931200 0.00296609 0.025726
0.06037470 0.07978580 0.00236031 0.050885
0.05815200 0.08189930 0.00268558 0.108934
-0.00579123 0.08222430 0.00233566 0.004217
0.06761150 0.08212500 0.00216250 0.007650
0.06729680 0.08377810 0.00234830 0.007130
-0.08661950 0.08396390 0.00279205 0.005631
0.06438240 0.08381700 0.00244768 0.049718
0.06436260 0.08551130 0.00202298 0.070807
0.06718830 0.08551870 0.00217504 0.013941
0.06219570 0.08604160 0.00303468 0.113871
0.06607190 0.08611100 0.00226986 0.036179
0.06322250 0.08813040 0.00234710 0.089645
-0.08570940 0.08798860 0.00300746 0.004351
-0.00380059 0.09013710 0.00205172 0.007636
0.08349520 0.08975910 0.00281334 0.010449
-0.00472452 0.09181310 0.00283064 0.007980
-0.00339942 0.09404910 0.00220042 0.009353
-0.03848830 0.09329840 0.00280563 0.008072
0.08381860 0.09388010 0.00257126 0.008030
-0.02687070 0.09437240 0.00320418 0.015085
-0.00317875 0.09766500 0.00220767 0.008596
0.06517940 0.09717500 0.00216250 0.026920
0.08398940 0.09742000 0.00307414 0.010910
-0.02076330 0.09788440 0.00280799 0.009069
-0.00326774 0.09910000 0.00217135 0.007706
-0.02030610 0.09956670 0.00215128 0.009875
-0.01903580 0.09970360 0.00250693 0.009418
-0.01842770 0.10093800 0.00203853 0.009690
-0.01668970 0.10151500 0.00234686 0.008102
-0.00507281 0.10158100 0.00243307 0.004972
-0.00384799 0.10172500 0.00201552 0.004891
-0.04827280 0.10186100 0.00323383 0.008010
-0.01587920 0.10373800 0.00211885 0.007125
-0.00524971 0.10345700 0.00226679 0.004439
-0.01452090 0.10383700 0.00240168 0.007550
-0.01267510 0.10406100 0.00255509 0.003393
-0.00437298 0.10487500 0.00195714 0.004418
-0.00539501 0.10592500 0.00218773 0.004083
-0.01218970 0.10569200 0.00223273 0.004259
-0.08049600 0.10613100 0.00318829 0.005647
-0.01084610 0.10566400 0.00252489 0.005018
0.08121430 0.10697900 0.00240905 0.015027
-0.00463905 0.10757400 0.00214182 0.006156
-0.00681813 0.10786000 0.00216429 0.005757
-0.00384799 0.10820000 0.00202431 0.005183
-0.00888410 0.10806400 0.00210376 0.005618
-0.00498549 0.10890000 0.00204563 0.004815
-0.07588110 0.11329100 0.00276526 0.005483
0.07193660 0.11179200 0.00281125 0.018865
-0.04504240 0.12138300 0.00240843 0.008196
-0.06731430 0.12090200 0.00262906 0.007306
-0.06612330 0.12166400 0.00281986 0.006852
-0.04482350 0.12325000 0.00221077 0.006615
-0.06130060 0.12463000 0.00243282 0.006336
-0.05979720 0.12492100 0.00258633 0.005071
-0.05808740 0.12515700 0.00289308 0.002262
-0.04513560 0.12552500 0.00216870 0.006803
-0.05619060 0.12539101 0.00316196 0.004976
-0.05410600 0.12697500 0.00251344 0.005992
-0.04653970 0.12770100 0.00223761 0.009196
-0.05244450 0.12753600 0.00249699 0.007870
-0.04555630 0.12820800 0.00194815 0.009232
-0.05050860 0.12762500 0.00258572 0.009392
-0.04803550 0.12937500 0.00188497 0.011701
-0.07785400 0.14073201 0.00315077 0.001467
-0.07612300 0.14112701 0.00328657 0.001713
-0.07408130 0.14125399 0.00268750 0.001711
-0.03851030 0.14179900 0.00220026 0.083974
-0.03688450 0.14175500 0.00201115 0.068165
-0.09406820 0.14292400 0.00310189 0.000726
-0.04620260 0.14381100 0.00295896 0.133793
-0.10139200 0.14450800 0.00323751 0.149837
-0.04827080 0.14477199 0.00283363 0.147833
-0.04051500 0.14510600 0.00273291 0.086277
-0.05621940 0.14653400 0.00286182 0.098705
-0.04098340 0.14725900 0.00245826 0.071906
-0.04079850 0.14929400 0.00212547 0.004196
-0.09380720 0.15344900 0.00285794 0.025955
-0.07981740 0.15198800 0.00271667 0.014960
-0.07616970 0.15204100 0.00300250 0.028807
-0.06779250 0.15137000 0.00306360 0.018980
-0.06337450 0.15215300 0.00262566 0.018155
-0.04264840 0.15324700 0.00247764 0.009425
-0.06025800 0.15355501 0.00285241 0.027103
-0.05785370 0.15460099 0.00318350 0.117255
-0.05627500 0.15541901 0.00273491 0.199935
-0.05016850 0.15693100 0.00324264 0.163848
-0.04619680 0.15673400 0.00323205 0.060393
-0.04437650 0.15681100 0.00288640 0.039604
-0.04261110 0.15689400 0.00260691 0.034862
-0.04120320 0.15939499 0.00210690 0.030914
-0.04213410 0.15994900 0.00212279 0.034783
-0.05435400 0.16015300 0.00320774 0.253764
-0.04835520 0.16083600 0.00301125 0.125794
-0.04264390 0.16112000 0.00228820 0.031338
-0.04093100 0.16499400 0.00261790 0.017372
-0.03938790 0.16440700 0.00211395 0.011969
-0.07232730 0.16419999 0.00242490 0.002102
-0.07429870 0.16483399 0.00296410 0.005591
-0.04448270 0.16874400 0.00218616 0.012687
-0.08233520 0.16888601 0.00265802 0.011479
-0.04633550 0.16888601 0.00262791 0.010197
-0.08328800 0.16950700 0.00315618 0.013424
-0.04403970 0.16985799 0.00191239 0.006991
-0.04613730 0.17113800 0.00230426 0.006954
-0.04386470 0.17108300 0.00191227 0.010212
-0.04488550 0.17137501 0.00205589 0.009264
-0.04832090 0.17305200 0.00272066 0.009488
-0.04753970 0.17412201 0.00204749 0.018428
-0.09537910 0.17694800 0.00274188 0.149464
-0.06429120 0.17686500 0.00312028 0.070519
-0.08154560 0.17926100 0.00303828 0.022891
-0.06221050 0.05383810 0.00301022 0.003997
-0.07332300 0.05720650 0.00251250 0.003080
0.02439860 0.05797100 0.00316820 0.033419
0.00708034 0.06010740 0.00292040 0.197376
0.01080830 0.06053590 0.00262398 0.143276
-0.07857300 0.06198450 0.00294549 0.003723
0.01622010 0.06262170 0.00329262 0.204615
0.01073770 0.06447240 0.00328887 0.136458
-0.01225250 0.06769180 0.00322791 0.045648
0.07732360 0.07056290 0.00320999 0.010788
-0.08412730 0.07213920 0.00290725 0.003599
-0.00883322 0.07589000 0.00328004 0.012785
0.06247140 0.07801490 0.00275226 0.010599
-0.08590320 0.07796710 0.00286999 0.005900
0.04068530 0.07878300 0.00297598 0.009955
0.06020930 0.08195140 0.00237753 0.087275
0.06617790 0.08204150 0.00273653 0.010388
0.06591650 0.08383260 0.00263288 0.019394
0.06239900 0.08412940 0.00271737 0.095617
-0.04045140 0.09367640 0.00287823 0.009135
-0.00488528 0.09592340 0.00278385 0.006837
-0.04734450 0.09910000 0.00253734 0.010370
-0.00486910 0.09985690 0.00271458 0.005864
-0.01669030 0.09961820 0.00287758 0.005536
-0.04830060 0.10357600 0.00287305 0.006377
-0.00702580 0.10381500 0.00275662 0.004815
-0.00709029 0.10578400 0.00257325 0.004885
-0.00894827 0.10610100 0.00264638 0.005602
0.07939370 0.10900600 0.00268206 0.016846
0.06988280 0.10978600 0.00331375 0.020013
-0.07668120 0.11173400 0.00321275 0.005259
0.07409000 0.11126200 0.00341297 0.019458
-0.04637610 0.11761900 0.00317257 0.009229
-0.04629030 0.11949700 0.00310251 0.009363
-0.06831070 0.11976100 0.00312334 0.005936
-0.04616200 0.12351300 0.00268181 0.007262
-0.04836570 0.12740400 0.00252395 0.009370
-0.08392020 0.14049600 0.00303750 0.001855
-0.08183200 0.14053901 0.00338467 0.002012
-0.06703900 0.14404900 0.00289750 0.003291
-0.04235710 0.14920101 0.00288615 0.017948
-0.04278220 0.15126500 0.00269087 0.003412
-0.04135630 0.15072501 0.00221416 0.003777
-0.07427120 0.15217400 0.00293955 0.027278
-0.04827870 0.15694501 0.00324325 0.119941
-0.05604530 0.16017500 0.00291145 0.283132
-0.04450750 0.16288500 0.00288392 0.033891
-0.04263740 0.16464500 0.00292000 0.027307
-0.08430560 0.17019600 0.00268804 0.013535
-0.05047560 0.17291100 0.00309940 0.007087
-0.05241430 0.17485800 0.00293734 0.016753
-0.05434360 0.17539901 0.00286484 0.033176
-0.05319800 0.17592500 0.00227236 0.020128
-0.02875320 0.05339840 0.00362084 0.027084
0.02817510 0.05364390 0.00359167 0.067631
0.03224970 0.05308070 0.00360732 0.059057
0.05754480 0.05350540 0.00309584 0.010531
0.02621180 0.05559100 0.00342786 0.024417
0.04309200 0.05974000 0.00320757 0.174593
-0.01811910 0.05955000 0.00330288 0.049570
-0.01634900 0.06154640 0.00364994 0.058670
0.00891066 0.06220160 0.00307479 0.126186
0.01083050 0.06221170 0.00286387 0.130578
0.01607150 0.06098110 0.00338855 0.153982
-0.01453040 0.06416250 0.00339928 0.061488
0.01093360 0.06542950 0.00339312 0.091254
-0.08098140 0.06575650 0.00331911 0.002807
0.07903470 0.07670000 0.00321250 0.007291
0.05181880 0.07885970 0.00356250 0.046963
0.06246960 0.07986610 0.00319084 0.019297
0.06429540 0.07981940 0.00314246 0.010745
0.05692480 0.08136560 0.00302159 0.091421
0.06248210 0.08216320 0.00295608 0.065773
0.01778070 0.08093500 0.00336206 0.016604
0.08125780 0.08228570 0.00311205 0.004669
0.06439910 0.08184660 0.00306577 0.022119
0.05896900 0.08318750 0.00301501 0.079110
0.06034330 0.08396200 0.00293226 0.111376
0.03041140 0.08391650 0.00354063 0.092128
-0.00659059 0.08398040 0.00343539 0.006805
0.02505120 0.08514730 0.00334438 0.027275
0.02706870 0.08516850 0.00309584 0.060284
0.08332610 0.08812220 0.00346499 0.011251
-0.00647224 0.08987300 0.00343419 0.006122
0.08381490 0.09207180 0.00341644 0.007806
-0.03622300 0.09274920 0.00356250 0.011837
-0.00487510 0.09394450 0.00293718 0.008648
-0.04394080 0.09476310 0.00312617 0.014836
-0.02289920 0.09609200 0.00307836 0.009518
-0.04573480 0.09642020 0.00312577 0.014562
-0.00448830 0.09780210 0.00275856 0.007919
-0.01875650 0.09786690 0.00327292 0.007096
-0.00697180 0.10156600 0.00291386 0.003532
-0.08209900 0.10150300 0.00341438 0.004593
-0.01448950 0.10172500 0.00286478 0.004727
-0.01063930 0.10170600 0.00295116 0.004423
-0.01128550 0.10330000 0.00277173 0.003581
-0.01287740 0.10176400 0.00301455 0.004465
-0.00876987 0.10381900 0.00288647 0.005662
-0.04758090 0.11147500 0.00308125 0.009230
-0.04766220 0.11357200 0.00365673 0.011245
-0.07083140 0.11772800 0.00338931 0.005927
-0.04629340 0.12143900 0.00309158 0.008629
-0.04676190 0.12533100 0.00256565 0.006308
-0.06008990 0.12357800 0.00353383 0.003328
-0.05432810 0.12546100 0.00336919 0.006977
-0.04822510 0.12558299 0.00295766 0.008944
-0.05268270 0.12551300 0.00348555 0.007740
-0.10341400 0.14442199 0.00356505 0.158180
-0.04403660 0.14537799 0.00359410 0.118424
-0.04273380 0.14510199 0.00329385 0.111210
-0.09828970 0.14439000 0.00308300 0.102622
-0.05236860 0.14575499 0.00338837 0.143636
-0.04240680 0.14739500 0.00307186 0.085306
-0.04443200 0.15123200 0.00343133 0.002876
-0.06996880 0.15152200 0.00333344 0.015576
-0.04431350 0.15296701 0.00292303 0.007916
-0.04259510 0.15473200 0.00292070 0.012662
-0.05971660 0.15409000 0.00353029 0.037355
-0.06555300 0.16194201 0.00335250 0.000929
-0.04396180 0.16462401 0.00322568 0.025744
-0.04440800 0.16741300 0.00327593 0.016192
-0.04803000 0.16889299 0.00341685 0.009683
-0.06791530 0.16971000 0.00326960 0.076308
-0.04852650 0.17091200 0.00341526 0.005598
-0.06482440 0.17308500 0.00329771 0.059894
-0.05602830 0.17550001 0.00321842 0.048386
-0.09454180 0.17604700 0.00311124 0.150607
-0.09044040 0.17968300 0.00302427 0.071377
-0.08598940 0.18160400 0.00332084 0.035066
-0.03044800 0.05331960 0.00321250 0.032132
0.03392560 0.05437230 0.00368504 0.050157
0.05057700 0.05536670 0.00321250 0.004945
0.00740906 0.06188160 0.00343593 0.136692
-0.00848709 0.07764540 0.00359038 0.011951
0.02782700 0.08523650 0.00338750 0.068394
-0.00642812 0.08586640 0.00365133 0.005146
-0.00667234 0.09133830 0.00357510 0.004523
-0.00698697 0.09557620 0.00329150 0.005089
0.06527530 0.09654100 0.00341690 0.009353
-0.02101610 0.09625400 0.00370998 0.006944
-0.00682864 0.09780810 0.00329535 0.003644
-0.01465620 0.09958850 0.00341658 0.005771
-0.00904572 0.10160800 0.00303380 0.003930
-0.00724591 0.09947670 0.00329765 0.003625
-0.08061790 0.10411000 0.00349191 0.005117
-0.04785140 0.10956300 0.00321250 0.008161
0.07648740 0.11038400 0.00330845 0.016095
-0.06436580 0.12176900 0.00353092 0.004308
-0.04832160 0.12349100 0.00349006 0.007307
-0.05039770 0.12547600 0.00345111 0.008516
-0.10307300 0.14834300 0.00321250 0.104622
-0.09600220 0.15443601 0.00362091 0.052670
-0.09411880 0.15418400 0.00354874 0.031918
-0.04436340 0.15471300 0.00333682 0.027025
-0.07148550 0.16358399 0.00365000 0.000692
-0.04602950 0.16448700 0.00373922 0.036776
-0.07388750 0.17177100 0.00367722 0.007920
-0.06476640 0.17440701 0.00368008 0.046801
-0.09187300 0.17975099 0.00309137 0.098028
0.03845670 0.05653510 0.00515815 0.053288
-0.01995790 0.05763530 0.00361764 0.047091
0.04081740 0.05717340 0.00346964 0.164105
0.04241610 0.05828200 0.00477938 0.227586
0.04257230 0.06020180 0.00492154 0.152725
0.00714249 0.06020390 0.00490813 0.156590
0.04417740 0.06010370 0.00482712 0.127538
0.00747142 0.06230380 0.00420204 0.120078
0.00893138 0.06352610 0.00373356 0.132715
0.01630430 0.06769920 0.00500808 0.195493
-0.01003200 0.07337500 0.00356251 0.039893
0.06262020 0.08759640 0.00465753 0.095217
0.06316770 0.08902380 0.00389073 0.083253
-0.00686055 0.09353660 0.00361767 0.004411
-0.00835571 0.09597250 0.00362700 0.008779
-0.00900794 0.09774250 0.00368096 0.010953
-0.01669330 0.09777670 0.00369111 0.003580
-0.00910677 0.09969060 0.00346403 0.005162
-0.01288700 0.09950250 0.00365526 0.009501
-0.01066510 0.09952000 0.00357119 0.008585
-0.07857300 0.10841700 0.00356251 0.004849
-0.04761340 0.14393900 0.00363325 0.135424
-0.04814370 0.14401799 0.00456295 0.184796
-0.04437840 0.14918201 0.00359459 0.043675
-0.06613680 0.15119000 0.00457300 0.023814
-0.07167660 0.15167400 0.00362945 0.016054
-0.09922300 0.15226200 0.00356251 0.061166
-0.04651310 0.15330200 0.00360770 0.022788
-0.04639280 0.15454200 0.00370395 0.031244
-0.05802270 0.15501700 0.00506742 0.246539
-0.05609010 0.15552799 0.00491267 0.198811
-0.04645860 0.16330500 0.00360881 0.056437
-0.05045630 0.17156900 0.00371452 0.006268
-0.05193460 0.17296900 0.00370107 0.008429
0.02950450 0.05314640 0.00403270 0.082668
